DDT_hr,Vol_cf,Max_Inflow_cfs,Max_Depth_ft,Max_Storage_Vol_cf,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%
36,40000,32.09,1.1,44171.0,558.81,850.063,65.73748063378831,-0.0
36,50000,32.09,1.1,55179.0,621.449,850.133,73.10020902611708,-0.0
36,60000,32.09,1.1,66174.0,670.447,850.188,78.85867596343397,-0.0
36,70000,32.09,1.1,77154.0,708.778,850.202,83.36583541323121,-0.0
36,80000,32.09,1.1,88120.0,737.462,850.206,86.73921379054018,-0.0
36,90000,32.09,1.1,99073.0,759.332,850.207,89.31142651142603,-0.0
36,100000,32.09,1.1,110012.0,775.988,850.207,91.27047883633045,-0.0
36,125000,32.09,1.1,137298.0,801.663,850.208,94.29022074598217,-0.0
36,150000,32.09,1.1,164473.0,817.826,850.208,96.19128495615192,-0.0
36,175000,32.09,1.09,190774.0,828.615,850.208,97.46026854604992,-0.0
36,200000,32.09,1.07,214489.0,835.992,850.208,98.32793857503106,-0.0
36,225000,32.09,1.05,236217.0,840.591,850.208,98.86886503067484,-0.0
36,250000,32.09,1.03,257639.0,844.107,850.208,99.28241089239339,-0.0
36,275000,32.09,1.03,282222.0,846.792,850.208,99.59821596597538,-0.0
36,300000,32.09,1.02,305182.0,848.479,850.208,99.79663799917198,-0.0
48,1000,32.09,1.11,1107.0,23.321,850.208,2.742975836501186,0.0
48,2000,32.09,1.11,2214.0,43.946,850.201,5.16889535533362,0.0
48,3000,32.09,1.11,3321.0,63.438,850.194,7.461591119203383,0.0
48,4000,32.09,1.11,4427.0,81.924,850.186,9.636009061546533,0.0
48,5000,32.09,1.11,5534.0,99.949,850.179,11.756230158590132,0.0
48,7500,32.09,1.11,8299.0,142.313,850.16,16.739554907311565,-0.0
48,10000,32.09,1.11,11064.0,181.588,850.141,21.359750911907554,-0.0
48,12500,32.09,1.11,13828.0,218.305,850.123,25.679225241523874,-0.0
48,15000,32.09,1.11,16592.0,252.915,850.105,29.751030755024377,0.0
48,17500,32.09,1.11,19354.0,285.647,850.089,33.60201108354537,-0.0
48,20000,32.09,1.11,22116.0,316.298,850.075,37.20824633120607,-0.0
48,22500,32.09,1.11,24877.0,345.032,850.062,40.589039387715246,-0.0
48,25000,32.09,1.11,27637.0,371.916,850.05,43.75224986765485,-0.0
