,node_id,altid,facilitytype,commonname,facilitydetail,flowcontrol,infiltrated,waterquality,flowcontroltype,waterqualitytype,facility_type,design_storm_depth_inches,tributary_area_tc_min,total_volume_cuft,area_sqft,inf_rate_inhr,retention_volume_cuft,media_filtration_rate_inhr,hsg,minimum_retention_pct_override,treatment_rate_cfs,depth_ft,captured_pct,retained_pct
758,SWFA-103538,SWFA-103538,Trench,K St Ballast,Infiltration,,,,,,infiltration_simple,,,,,,,,,,,,91,91
759,SWFA-103539,SWFA-103539,Trench,Howe St Ballast N,Infiltration,,,,,,infiltration_simple,,,,,,,,,,,,91,91
760,SWFA-103540,SWFA-103540,Trench,Portland Ballast N,Infiltration,,,,,,infiltration_simple,,,,,,,,,,,,91,91
761,SWFA-103549,SWFA-103549,Pervious Pavement,E 40th,Concrete,,Full,,,Basic,pervious_pavement_simple,,,,,,,,,,,,91,91
762,SWFA-103554,SWFA-103554,Media Filter,,Stormfilter,,,,,Basic,media_filter_simple,,,,,,,,,,,,91,0
763,SWFA-103555,SWFA-103555,Bioretention,Mary Lyon Elementary,,,Partial,,,Basic,bioretention_with_partial_infiltration_simple,,,,,,,,,,,,91,20
764,SWFA-103556,SWFA-103556,Bioretention,Wainwright Intermediary School,,,Full,,,Enhanced,bioretention_with_full_infiltration_simple,,,,,,,,,,,,91,91
765,SWFA-103557,SWFA-103557,Bioretention,Wainwright Intermediary School,,,Full,,,Enhanced,bioretention_with_full_infiltration_simple,,,,,,,,,,,,91,91
766,SWFA-103558,SWFA-103558,Bioretention,Blix Elementary School,,,Full,,,Basic,bioretention_with_full_infiltration_simple,,,,,,,,,,,,91,91
767,SWFA-103559,SWFA-103559,Bioretention,First Creek Middle School,,,Full,,,Basic,bioretention_with_full_infiltration_simple,,,,,,,,,,,,91,91
768,SWFA-103560,SWFA-103560,Bioretention,Sherman Elementary School,,,Full,,,Basic,bioretention_with_full_infiltration_simple,,,,,,,,,,,,91,91
769,SWFA-103563,SWFA-103563,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
770,SWFA-103564,SWFA-103564,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
771,SWFA-103565,SWFA-103565,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
772,SWFA-103566,SWFA-103566,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
773,SWFA-103567,SWFA-103567,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
774,SWFA-103568,SWFA-103568,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
775,SWFA-103569,SWFA-103569,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
776,SWFA-103570,SWFA-103570,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
777,SWFA-103571,SWFA-103571,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
778,SWFA-103572,SWFA-103572,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
779,SWFA-103573,SWFA-103573,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
780,SWFA-103574,SWFA-103574,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
781,SWFA-103575,SWFA-103575,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
782,SWFA-103576,SWFA-103576,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
783,SWFA-103577,SWFA-103577,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
784,SWFA-103578,SWFA-103578,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
785,SWFA-103579,SWFA-103579,Oil Water Separator,Auto Warehousing,CP,,,,,Oil,oil_water_separator_simple,,,,,,,,,,,,91,0
786,SWFA-103580,SWFA-103580,Pervious Pavement,Haley Short Plat Pervious,Asphalt,,Partial,,,,pervious_pavement_simple,,,,,,,,,,,,91,91
787,SWFA-103581,SWFA-103581,Trench,Haley Short Plat,Infiltration,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
788,SWFA-103582,SWFA-103582,Media Filter,,Stormfilter,,,,,Basic,media_filter_simple,,,,,,,,,,,,91,0
789,SWFA-103631,SWFA-103631,Holding Basin,Flett Pond 1,,,,,IP,,no_treatment,,,,,,,,,,,,91,0
790,SWFA-103632,SWFA-103632,Holding Basin,Flett Pond 3,,,,,IP,,no_treatment,,,,,,,,,,,,91,0
791,SWFA-103633,SWFA-103633,Holding Basin,Flett Pond 4,,,,,IP,,no_treatment,,,,,,,,,,,,91,0
792,SWFA-103638,SWFA-103638,Vegetated Box,,MWS,,,,,,vegetated_box_simple,,,,,,,,,,,,91,0
793,SWFA-103672,SWFA-103672,Vegetated Box,Landfill Filterra Trench Drain,Filterra,,,,,,vegetated_box_simple,,,,,,,,,,,,91,0
794,SWFA-103682,SWFA-103682,Pond,,Detention,,,,,,wet_pond_simple,,,,,,,,,,,,91,0
795,SWFA-103689,SWFA-103689,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
796,SWFA-103690,SWFA-103690,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
797,SWFA-103691,SWFA-103691,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
798,SWFA-103692,SWFA-103692,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
799,SWFA-103693,SWFA-103693,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
800,SWFA-103694,SWFA-103694,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
801,SWFA-103695,SWFA-103695,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
802,SWFA-103696,SWFA-103696,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
803,SWFA-103698,SWFA-103698,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
804,SWFA-103699,SWFA-103699,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
805,SWFA-103701,SWFA-103701,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
806,SWFA-103702,SWFA-103702,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
807,SWFA-103703,SWFA-103703,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
808,SWFA-103704,SWFA-103704,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
809,SWFA-103707,SWFA-103707,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
810,SWFA-103708,SWFA-103708,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
811,SWFA-103709,SWFA-103709,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
812,SWFA-103710,SWFA-103710,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
813,SWFA-103711,SWFA-103711,Trench,Drywell,Bottomless CB,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
814,SWFA-103715,SWFA-103715,Trench,Madison Meadow,Infiltration,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
815,SWFA-103716,SWFA-103716,Media Filter,Madison Meadow,Stormfilter,,,,,,media_filter_simple,,,,,,,,,,,,91,0
816,SWFA-103717,SWFA-103717,Trench,Madison Meadow Ballast Sidewalk,Infiltration,,Full,,,,infiltration_simple,,,,,,,,,,,,91,91
817,SWFA-103719,SWFA-103719,Pervious Pavement,Cheney Pervious,Asphalt,,,,,,pervious_pavement_simple,,,,,,,,,,,,91,91
818,SWFA-103727,SWFA-103727,Vegetated Box,4001 Puget Sound,Filterra,,,,,,vegetated_box_simple,,,,,,,,,,,,91,0
819,SWFA-103732,SWFA-103732,Vault,,,,,,,,no_treatment,,,,,,,,,,,,91,0
820,SWFA-103736,SWFA-103736,Pond,,Combined,,,,,,wet_pond_simple,,,,,,,,,,,,91,0
821,SWFA-103738,SWFA-103738,Bioretention,,,,,,,,bioretention_with_no_infiltration_simple,,,,,,,,,,,,91,0
822,SWFA-103739,SWFA-103739,Bioretention,,,,,,,,bioretention_with_no_infiltration_simple,,,,,,,,,,,,91,0
823,SWFA-103741,SWFA-103741,Bioretention,,,,,,,,bioretention_with_no_infiltration_simple,,,,,,,,,,,,91,0
824,SWFA-103742,SWFA-103742,Bioretention,,,,,,,,bioretention_with_no_infiltration_simple,,,,,,,,,,,,91,0
825,SWFA-103743,SWFA-103743,Bioretention,,,,,,,,bioretention_with_no_infiltration_simple,,,,,,,,,,,,91,0
826,SWFA-103747,SWFA-103747,Pond,,,,,,,,wet_pond_simple,,,,,,,,,,,,91,0
827,SWFA-103750,SWFA-103750,Oil Water Separator,,,,,,,,oil_water_separator_simple,,,,,,,,,,,,91,0
828,SWFA-103748,SWFA-103748,Swale,,Biofiltration,,,,,,vegetated_swale_simple,,,,,,,,,,,,91,20
829,SWFA-103753,SWFA-103753,Swale,,,,,,,,vegetated_swale_simple,,,,,,,,,,,,91,20
830,SWFA-103751,SWFA-103751,Swale,,,,,,,,vegetated_swale_simple,,,,,,,,,,,,91,20
831,SWFA-103752,SWFA-103752,Oil Water Separator,,,,,,,,oil_water_separator_simple,,,,,,,,,,,,91,0
